SOF_Num,Logger_Num,Current_Date,Download_Time,Set_Temp,Process_Temp,Set_Humidity,Process_Humidity,UserID,Current_Time,LoggerID
85,2,30:00.0,30:00.0,40,38.7,75,74.9,14,23:15.0,103352
85,2,00:00.0,00:00.0,40,39.9,75,75,14,23:15.0,103369
85,2,30:00.0,30:00.0,40,40,75,75,14,23:15.0,103370
85,2,00:00.0,00:00.0,40,40,75,75.4,14,23:15.0,103380
85,2,30:00.0,30:00.0,40,40,75,75,14,23:15.0,103381
85,2,30:00.0,30:00.0,40,40,75,74.7,14,57:42.0,102190
85,2,30:00.0,30:00.0,40,40,75,75.7,14,57:42.0,102204
85,1,30:00.0,30:00.0,25,25.1,60,60.3,14,59:08.0,102221
85,2,00:00.0,00:00.0,40,39.8,75,75,12,34:20.0,102228
85,1,30:00.0,30:00.0,25,25.1,60,60.2,12,44:14.0,102238
85,1,30:00.0,30:00.0,25,25.1,60,60,12,44:14.0,102254
85,1,30:00.0,30:00.0,25,25,60,60.1,12,44:14.0,102270
85,1,30:00.0,30:00.0,25,24.9,60,60.7,12,48:43.0,102294
85,1,30:00.0,30:00.0,25,24.9,60,60.4,12,48:43.0,102304
85,1,00:00.0,00:00.0,25,25.1,60,59.9,12,45:45.0,102669
85,1,30:00.0,30:00.0,25,25,60,60.4,12,48:43.0,102327
85,1,30:00.0,30:00.0,25,25,60,59.7,12,48:43.0,102339
85,1,00:00.0,00:00.0,25,25.1,60,60.2,12,48:43.0,102354
85,2,30:00.0,30:00.0,40,40.4,75,73.8,12,59:56.0,102551
85,2,00:00.0,00:00.0,40,39.7,75,74.6,12,59:56.0,102552
85,2,30:00.0,30:00.0,40,40.4,75,76.1,12,59:56.0,102553
85,2,00:00.0,00:00.0,40,38.2,75,76.7,12,59:56.0,102554
85,2,30:00.0,30:00.0,40,39,75,75.2,12,59:56.0,102555
85,2,00:00.0,00:00.0,40,40,75,75.3,12,59:56.0,102556
85,2,30:00.0,30:00.0,40,38.4,75,74,12,59:56.0,102557
85,2,00:00.0,00:00.0,40,39.8,75,72.8,12,59:56.0,102558
85,1,00:00.0,00:00.0,25,25.1,60,59.6,12,09:00.0,102696
85,2,30:00.0,30:00.0,40,40.3,75,73.3,12,59:56.0,102560
85,2,00:00.0,00:00.0,40,39.4,75,74.9,12,59:56.0,102561
85,2,30:00.0,30:00.0,40,40.5,75,74.5,12,59:56.0,102562
85,2,00:00.0,00:00.0,40,38.3,75,75.1,12,59:56.0,102563
85,2,30:00.0,30:00.0,40,40.2,75,72.8,12,59:56.0,102564
85,1,00:00.0,00:00.0,25,25.1,60,60.8,14,16:37.0,102723
85,1,00:00.0,00:00.0,25,25,60,60.2,14,16:37.0,102739
85,2,30:00.0,30:00.0,40,39.9,75,74.7,14,19:06.0,102755
85,2,30:00.0,30:00.0,40,40,75,75.9,14,19:06.0,102767
85,2,00:00.0,00:00.0,40,40,75,73.3,14,19:06.0,102772
85,2,30:00.0,30:00.0,40,38.2,75,73.8,14,19:06.0,102783
85,1,30:00.0,30:00.0,25,25,60,60.1,14,23:21.0,102791
85,1,30:00.0,30:00.0,25,24.9,60,59.4,14,23:21.0,102807
85,1,00:00.0,00:00.0,25,24.9,60,60.4,12,49:16.0,102818
85,1,00:00.0,00:00.0,25,24.9,60,59.7,12,49:16.0,102834
85,2,30:00.0,30:00.0,40,40,75,74.1,12,51:05.0,102850
85,2,30:00.0,30:00.0,40,40,75,75.9,12,55:32.0,102871
85,1,00:00.0,00:00.0,25,25.1,60,60.4,14,46:25.0,103407
85,1,00:00.0,00:00.0,25,25,60,59.5,12,08:15.0,102895
85,1,30:00.0,30:00.0,25,25,60,60.3,12,08:15.0,102911
85,1,00:00.0,00:00.0,25,25.1,60,59.4,12,08:15.0,102927
85,2,00:00.0,00:00.0,40,40.1,75,77.1,12,11:59.0,102943
85,2,30:00.0,30:00.0,40,40,75,78.9,12,11:59.0,102958
85,2,00:00.0,00:00.0,40,40,75,74.6,12,11:59.0,102975
85,2,30:00.0,30:00.0,40,40,75,73.4,12,11:59.0,102984
85,2,00:00.0,00:00.0,40,39.9,75,74.4,12,11:59.0,102996
85,2,30:00.0,30:00.0,40,40,75,73.7,12,11:59.0,103029
85,2,30:00.0,30:00.0,40,40,75,74.4,12,11:59.0,103047
85,2,00:00.0,00:00.0,40,40.1,75,76.7,12,11:59.0,103060
85,2,30:00.0,30:00.0,40,40,75,76.9,12,11:59.0,103077
85,1,00:00.0,00:00.0,25,25.1,60,60.3,12,19:44.0,103095
85,1,30:00.0,30:00.0,25,25.1,60,60.4,12,19:44.0,103103
85,1,00:00.0,00:00.0,25,25,60,59.6,12,19:44.0,103118
85,1,00:00.0,00:00.0,25,25,60,59.6,12,19:44.0,103130
85,1,30:00.0,30:00.0,25,24.9,60,60.5,12,19:44.0,103146
85,1,30:00.0,30:00.0,25,24.9,60,60.9,12,19:44.0,103161
85,1,30:00.0,30:00.0,25,24.9,60,60.1,12,19:44.0,103175
85,2,06:00.0,06:00.0,40,40.1,75,77.1,12,06:05.0,103194
85,2,18:00.0,18:00.0,40,40,75,74.2,12,31:41.0,103210
85,1,40:00.0,40:00.0,25,24.9,60,60.1,12,40:14.0,103214
85,1,00:00.0,00:00.0,25,24.9,60,59.9,14,15:14.0,103231
85,1,00:00.0,00:00.0,25,25.1,60,60.1,14,46:25.0,103423
85,1,30:00.0,30:00.0,25,25,60,59.7,14,52:48.0,103439
85,1,00:00.0,00:00.0,25,24.9,60,59.5,14,52:48.0,103458
85,2,30:00.0,30:00.0,40,40,75,75.1,14,54:35.0,103469
85,2,30:00.0,30:00.0,40,40.1,75,74.7,14,54:35.0,103489
85,1,00:00.0,00:00.0,25,27.6,60,72.2,12,08:47.0,105533
85,1,30:00.0,30:00.0,25,24.8,60,58.5,12,08:47.0,105536
85,1,30:00.0,30:00.0,25,24.9,60,59.6,14,14:47.0,103528
85,1,30:00.0,30:00.0,25,25,60,60.3,14,20:28.0,103541
85,1,00:00.0,00:00.0,25,25,60,59.5,14,20:28.0,103557
85,2,00:00.0,00:00.0,40,40,75,76.4,14,22:04.0,103571
85,2,30:00.0,30:00.0,40,40,75,73.9,12,27:39.0,103577
85,2,00:00.0,00:00.0,40,40,75,74.7,12,27:39.0,103593
85,1,30:00.0,30:00.0,25,26,60,54.4,12,08:47.0,105542
85,1,00:00.0,00:00.0,25,25,60,60.6,12,23:43.0,103617
85,1,00:00.0,00:00.0,25,25.1,60,59.4,12,23:43.0,103633
85,1,30:00.0,30:00.0,25,25.1,60,59.8,12,23:43.0,103649
85,2,30:00.0,30:00.0,40,40,75,75.3,12,27:01.0,103664
85,2,30:00.0,30:00.0,40,40,75,74.3,12,27:01.0,103674
85,2,30:00.0,30:00.0,40,40.1,75,76,14,21:37.0,105566
85,2,00:00.0,00:00.0,40,40.1,75,78.6,14,21:37.0,105577
85,2,30:00.0,30:00.0,40,39.9,75,77,14,21:37.0,105634
85,2,00:00.0,00:00.0,40,40,75,76,14,21:37.0,105651
85,2,30:00.0,30:00.0,40,40,75,76.7,14,21:37.0,105654
85,2,30:00.0,30:00.0,40,40,75,73.8,14,21:37.0,105658
85,2,30:00.0,30:00.0,40,40,75,76.6,14,21:37.0,105662
85,2,00:00.0,00:00.0,40,40,75,73.6,14,21:37.0,105667
85,2,00:00.0,00:00.0,40,40,75,76.2,14,21:37.0,105671
85,2,30:00.0,30:00.0,40,40,75,74.9,14,21:37.0,105674
85,2,30:00.0,30:00.0,40,40,75,74.3,14,57:42.0,102197
85,1,00:00.0,00:00.0,25,25.1,60,60,14,59:08.0,102220
85,1,00:00.0,00:00.0,25,25.1,60,59.5,12,44:14.0,102245
85,1,00:00.0,00:00.0,25,25.1,60,59.9,12,44:14.0,102261
85,1,00:00.0,00:00.0,25,25,60,60,12,44:14.0,102277
85,1,30:00.0,30:00.0,25,25.1,60,60,14,16:37.0,102730
85,1,30:00.0,30:00.0,25,25,60,59.7,12,48:43.0,102284
85,1,00:00.0,00:00.0,25,24.9,60,59.6,12,48:43.0,102299
85,1,00:00.0,00:00.0,25,24.9,60,60.4,12,48:43.0,102307
85,1,30:00.0,30:00.0,25,24.9,60,59.9,12,48:43.0,102317
85,1,30:00.0,30:00.0,25,24.9,60,60.3,12,48:43.0,102321
85,1,30:00.0,30:00.0,25,25,60,60.3,12,48:43.0,102329
85,1,30:00.0,30:00.0,25,25,60,59.8,12,48:43.0,102343
85,1,00:00.0,00:00.0,25,25.1,60,60.4,12,48:43.0,102356
85,1,00:00.0,00:00.0,25,25.1,60,60.2,12,48:43.0,102362
85,1,00:00.0,00:00.0,25,25.1,60,60.6,12,48:43.0,102364
85,2,00:00.0,00:00.0,40,40,75,75,12,54:49.0,102467
85,1,30:00.0,30:00.0,25,25,60,60.7,14,16:37.0,102746
85,1,00:00.0,00:00.0,25,25,60,60.1,14,23:21.0,102798
85,1,30:00.0,30:00.0,25,24.9,60,60.2,12,49:16.0,102825
85,2,00:00.0,00:00.0,40,40,75,75.5,12,51:05.0,102841
85,2,30:00.0,30:00.0,40,40,75,73.8,12,51:05.0,102859
85,2,30:00.0,30:00.0,40,40,75,76,12,55:32.0,102865
85,2,00:00.0,00:00.0,40,40,75,75.6,12,55:32.0,102878
85,1,00:00.0,00:00.0,25,25,60,60.1,12,08:15.0,102902
85,1,30:00.0,30:00.0,25,25.1,60,59.8,12,08:15.0,102918
85,1,30:00.0,30:00.0,25,25.1,60,59.9,12,08:15.0,102934
85,2,30:00.0,30:00.0,40,40.1,75,74.2,12,11:59.0,102952
85,2,00:00.0,00:00.0,40,40,75,76.5,12,11:59.0,102969
85,2,00:00.0,00:00.0,40,40,75,74.3,12,11:59.0,102981
85,2,00:00.0,00:00.0,40,39.9,75,78.3,12,11:59.0,102994
85,2,00:00.0,00:00.0,40,40.3,75,75.4,12,11:59.0,103002
85,2,00:00.0,00:00.0,40,39.9,75,76.1,12,11:59.0,103010
85,2,30:00.0,30:00.0,40,39.9,75,73,12,11:59.0,103019
85,2,00:00.0,00:00.0,40,40,75,75.8,12,11:59.0,103036
85,2,00:00.0,00:00.0,40,40,75,74.2,12,11:59.0,103046
85,2,30:00.0,30:00.0,40,40,75,75.5,12,11:59.0,103057
85,2,30:00.0,30:00.0,40,40,75,77.9,12,11:59.0,103069
85,2,30:00.0,30:00.0,40,40.1,75,77,12,11:59.0,103079
85,1,30:00.0,30:00.0,25,25.1,60,59.2,12,19:44.0,103109
85,1,30:00.0,30:00.0,25,25,60,60.2,12,19:44.0,103125
85,1,30:00.0,30:00.0,25,25,60,60.2,12,19:44.0,103140
85,1,00:00.0,00:00.0,25,24.9,60,60.1,12,19:44.0,103154
85,1,00:00.0,00:00.0,25,25.1,60,59.8,14,19:31.0,103303
85,1,00:00.0,00:00.0,25,25.1,60,59.8,12,00:41.0,103715
85,1,30:00.0,30:00.0,25,25,60,60.4,14,46:25.0,103430
85,1,30:00.0,30:00.0,25,24.9,60,59.4,14,52:48.0,103447
85,1,30:00.0,30:00.0,25,24.9,60,60,14,52:48.0,103459
85,2,00:00.0,00:00.0,40,40,75,76.9,14,54:35.0,103472
85,2,00:00.0,00:00.0,40,40.1,75,78.4,14,54:35.0,103484
85,2,00:00.0,00:00.0,40,40.2,75,75.7,14,54:35.0,103494
85,2,30:00.0,30:00.0,40,38.3,75,75.1,14,54:35.0,103503
85,1,30:00.0,30:00.0,25,24.9,60,59.6,14,14:47.0,103534
85,1,30:00.0,30:00.0,25,25,60,58.6,14,20:28.0,103551
85,1,00:00.0,00:00.0,25,25,60,59.4,14,20:28.0,103563
85,2,00:00.0,00:00.0,40,40,75,74.7,12,27:39.0,103584
85,2,30:00.0,30:00.0,40,40,75,73.3,12,27:39.0,103600
85,1,30:00.0,30:00.0,25,25.1,60,60.2,12,23:43.0,103624
85,1,30:00.0,30:00.0,25,25.1,60,60.4,12,23:43.0,103640
85,2,00:00.0,00:00.0,40,40,75,76.4,12,27:01.0,103663
85,1,00:00.0,00:00.0,25,24.9,60,60,12,00:41.0,103731
85,1,30:00.0,30:00.0,25,24.9,60,59.6,12,00:41.0,103748
85,2,30:00.0,30:00.0,40,40,75,74.5,12,04:15.0,103764
85,2,00:00.0,00:00.0,40,39,75,75.2,12,04:15.0,103775
85,2,00:00.0,00:00.0,40,39.4,75,75.5,12,04:15.0,103785
85,2,00:00.0,00:00.0,40,40,75,75.6,12,04:15.0,103793
85,1,30:00.0,30:00.0,25,24.9,60,59.8,14,01:00.0,103816
85,1,00:00.0,00:00.0,25,24.9,60,59.2,14,01:00.0,103817
85,1,00:00.0,00:00.0,25,24.9,60,59.6,14,01:00.0,103821
85,1,30:00.0,30:00.0,25,24.9,60,60.5,14,01:00.0,103822
85,1,00:00.0,00:00.0,25,24.9,60,60.2,14,01:00.0,103823
85,1,30:00.0,30:00.0,25,24.9,60,59.8,14,01:00.0,103824
85,1,00:00.0,00:00.0,25,24.9,60,60.9,14,01:00.0,103825
85,1,30:00.0,30:00.0,25,25,60,60.6,14,01:00.0,103826
85,1,00:00.0,00:00.0,25,25,60,60.4,14,01:00.0,103827
85,1,30:00.0,30:00.0,25,25,60,60.6,14,01:00.0,103828
85,1,00:00.0,00:00.0,25,25,60,60.5,14,01:00.0,103829
85,1,00:00.0,00:00.0,25,25,60,59.6,14,01:00.0,103841
85,1,30:00.0,30:00.0,25,25,60,59.2,14,01:00.0,103842
85,1,30:00.0,30:00.0,25,25,60,59.7,14,40:09.0,101417
85,1,00:00.0,00:00.0,25,24.9,60,60.1,14,40:09.0,101433
85,1,30:00.0,30:00.0,25,24.9,60,60.1,14,24:43.0,101448
85,1,30:00.0,30:00.0,25,25,60,61.2,14,24:43.0,101464
85,1,00:00.0,00:00.0,25,25.1,60,60.9,14,03:00.0,101789
85,1,30:00.0,30:00.0,25,25.1,60,60.4,14,03:00.0,101805
85,1,30:00.0,30:00.0,25,25,60,61.3,14,01:00.0,103914
85,1,00:00.0,00:00.0,25,25,60,60.5,14,01:00.0,103915
85,1,30:00.0,30:00.0,25,24.9,60,60.8,14,01:00.0,103916
85,1,00:00.0,00:00.0,25,25,60,60.4,14,01:00.0,103917
85,1,30:00.0,30:00.0,25,25,60,60.8,14,01:00.0,103918
85,1,00:00.0,00:00.0,25,25,60,60.2,14,01:00.0,103919
85,1,30:00.0,30:00.0,25,25,60,59.6,14,01:00.0,103928
85,1,30:00.0,30:00.0,25,24.8,60,60.1,14,01:00.0,103946
85,1,00:00.0,00:00.0,25,24.9,60,60.1,14,01:00.0,103947
85,1,30:00.0,30:00.0,25,24.9,60,60,14,01:00.0,103948
85,1,00:00.0,00:00.0,25,24.9,60,60.7,14,01:00.0,103949
85,1,30:00.0,30:00.0,25,24.9,60,59.4,14,01:00.0,103950
85,1,00:00.0,00:00.0,25,24.9,60,59.6,14,01:00.0,103951
85,1,30:00.0,30:00.0,25,24.9,60,60.1,14,01:00.0,103952
85,1,00:00.0,00:00.0,25,24.9,60,60.2,14,01:00.0,103953
85,1,30:00.0,30:00.0,25,24.9,60,59.4,14,01:00.0,103954
85,1,00:00.0,00:00.0,25,24.9,60,61,14,01:00.0,103955
85,1,00:00.0,00:00.0,25,24.9,60,60,14,01:00.0,103965
85,1,30:00.0,30:00.0,25,24.9,60,59.8,14,01:00.0,103966
85,1,00:00.0,00:00.0,25,25,60,59.2,14,01:00.0,103967
85,1,30:00.0,30:00.0,25,24.9,60,59.4,14,01:00.0,103968
85,1,00:00.0,00:00.0,25,24.9,60,59.2,14,01:00.0,103969
85,1,30:00.0,30:00.0,25,25,60,60.2,14,01:00.0,103978
85,1,00:00.0,00:00.0,25,25,60,60.7,14,01:00.0,103979
85,1,30:00.0,30:00.0,25,25,60,60.4,14,01:00.0,103980
85,1,00:00.0,00:00.0,25,25,60,61,14,01:00.0,103981
85,1,30:00.0,30:00.0,25,25,60,60.5,14,01:00.0,103982
85,1,00:00.0,00:00.0,25,25,60,60.3,14,01:00.0,103983
85,1,30:00.0,30:00.0,25,25,60,59.7,14,01:00.0,103984
85,1,00:00.0,00:00.0,25,25,60,59,14,01:00.0,103985
85,1,30:00.0,30:00.0,25,25,60,60.5,14,01:00.0,103994
85,1,00:00.0,00:00.0,25,25,60,60,14,01:00.0,103995
85,1,30:00.0,30:00.0,25,25,60,60.3,14,01:00.0,103996
85,1,00:00.0,00:00.0,25,25,60,59.6,14,01:00.0,103997
85,1,30:00.0,30:00.0,25,25.1,60,59.7,14,01:00.0,103998
85,1,00:00.0,00:00.0,25,25.1,60,59.8,14,01:00.0,103999
85,1,30:00.0,30:00.0,25,25.1,60,60.9,14,01:00.0,104000
85,1,00:00.0,00:00.0,25,25.1,60,60.4,14,01:00.0,104001
85,1,30:00.0,30:00.0,25,25.1,60,59.6,14,01:00.0,104002
85,1,00:00.0,00:00.0,25,25.1,60,60,14,01:00.0,104003
85,1,30:00.0,30:00.0,25,25.1,60,59.8,14,01:00.0,104004
85,1,00:00.0,00:00.0,25,25.1,60,59.3,14,01:00.0,104005
85,1,30:00.0,30:00.0,25,25.1,60,59.7,14,01:00.0,104006
85,1,00:00.0,00:00.0,25,25.1,60,59.1,14,01:00.0,104019
85,1,30:00.0,30:00.0,25,25.1,60,60.2,14,01:00.0,104020
85,1,30:00.0,30:00.0,25,26.4,60,62.2,14,34:05.0,105103
85,1,30:00.0,30:00.0,25,27.1,60,63.3,14,34:05.0,105114
85,1,30:00.0,30:00.0,25,28.8,60,58.5,14,34:05.0,105127
85,1,00:00.0,00:00.0,25,26.7,60,62.9,14,34:05.0,105149
85,1,30:00.0,30:00.0,25,26,60,75.5,14,34:05.0,105167
85,1,30:00.0,30:00.0,25,25.5,60,59,14,34:05.0,105183
85,1,30:00.0,30:00.0,25,27.6,60,69.4,14,34:05.0,105195
85,2,30:00.0,30:00.0,40,40,75,77.9,14,45:58.0,105233
85,2,30:00.0,30:00.0,40,40,75,75.2,14,45:58.0,105254
85,2,30:00.0,30:00.0,40,40,75,75.7,14,45:58.0,105272
85,1,30:00.0,30:00.0,25,28.6,60,66.6,12,07:26.0,105412
85,1,00:00.0,00:00.0,25,30.4,60,88.1,12,08:47.0,105424
85,1,30:00.0,30:00.0,25,27.9,60,71.8,12,08:47.0,105425
85,1,00:00.0,00:00.0,25,27,60,64,12,08:47.0,105426
85,1,30:00.0,30:00.0,25,26.4,60,61.7,12,08:47.0,105427
85,1,00:00.0,00:00.0,25,25.5,60,59.6,12,08:47.0,105428
85,1,30:00.0,30:00.0,25,24.6,60,59.1,12,08:47.0,105429
85,1,00:00.0,00:00.0,25,23.4,60,61.2,12,08:47.0,105430
85,1,30:00.0,30:00.0,25,24.2,60,72.9,12,08:47.0,105432
85,1,00:00.0,00:00.0,25,26.2,60,76.9,12,08:47.0,105433
85,1,30:00.0,30:00.0,25,27.4,60,66.3,12,08:47.0,105434
85,1,00:00.0,00:00.0,25,27.7,60,58.6,12,08:47.0,105435
85,1,30:00.0,30:00.0,25,27.6,60,56.9,12,08:47.0,105436
85,1,00:00.0,00:00.0,25,27.4,60,56,12,08:47.0,105437
85,1,30:00.0,30:00.0,25,26.9,60,53.9,12,08:47.0,105438
85,1,00:00.0,00:00.0,25,32,60,80,12,08:47.0,105439
85,1,30:00.0,30:00.0,25,28.5,60,77.8,12,08:47.0,105440
85,1,00:00.0,00:00.0,25,26.9,60,63.8,12,08:47.0,105441
85,1,30:00.0,30:00.0,25,26.3,60,61.2,12,08:47.0,105442
85,1,00:00.0,00:00.0,25,25.4,60,59.3,12,08:47.0,105443
85,1,30:00.0,30:00.0,25,23.9,60,58.8,12,08:47.0,105444
85,1,00:00.0,00:00.0,25,24,60,74,12,08:47.0,105445
85,1,30:00.0,30:00.0,25,25.3,60,80.5,12,08:47.0,105446
85,2,00:00.0,00:00.0,40,40,75,79.8,14,21:37.0,105635
85,2,30:00.0,30:00.0,40,40,75,78.9,14,21:37.0,105638
85,2,30:00.0,30:00.0,40,39.9,75,74.9,14,21:37.0,105642
85,2,00:00.0,00:00.0,40,39.9,75,79.6,14,21:37.0,105647
85,2,30:00.0,30:00.0,40,40,75,77.7,14,21:37.0,105652
85,1,00:00.0,00:00.0,25,25,60,60.2,14,40:09.0,101408
85,1,00:00.0,00:00.0,25,24.9,60,60.6,14,40:09.0,101424
85,1,00:00.0,00:00.0,25,24.9,60,60.5,14,24:43.0,101439
85,1,00:00.0,00:00.0,25,24.9,60,59.6,14,24:43.0,101455
85,1,00:00.0,00:00.0,25,25,60,59.1,14,24:43.0,101474
85,1,00:00.0,00:00.0,25,25,60,60.1,14,24:43.0,101478
85,2,00:00.0,00:00.0,40,39.9,75,74.9,14,56:20.0,101488
85,2,00:00.0,00:00.0,40,39.9,75,75.6,14,56:35.0,101503
85,2,30:00.0,30:00.0,40,39.9,75,74.1,14,56:35.0,101504
85,2,00:00.0,00:00.0,40,39.9,75,75.3,14,56:35.0,101505
85,2,30:00.0,30:00.0,40,39.9,75,75,14,56:35.0,101506
85,2,00:00.0,00:00.0,40,39.9,75,74.9,14,56:35.0,101507
85,2,30:00.0,30:00.0,40,40,75,74.6,14,56:35.0,101508
85,2,30:00.0,30:00.0,40,40,75,74.9,14,56:35.0,101510
85,2,00:00.0,00:00.0,40,40,75,74.9,14,56:35.0,101511
85,2,30:00.0,30:00.0,40,40,75,75.7,14,56:35.0,101512
85,2,00:00.0,00:00.0,40,39.9,75,75.1,14,56:35.0,101513
85,2,30:00.0,30:00.0,40,39.9,75,75.1,14,56:35.0,101514
85,2,00:00.0,00:00.0,40,39.9,75,74.9,14,56:35.0,101515
85,2,30:00.0,30:00.0,40,40,75,74.9,14,56:35.0,101516
85,2,00:00.0,00:00.0,40,40,75,73.9,14,56:35.0,101517
85,2,30:00.0,30:00.0,40,40,75,75,14,56:35.0,101518
85,2,00:00.0,00:00.0,40,40.1,75,75.1,14,56:35.0,101519
85,2,30:00.0,30:00.0,40,39.9,75,75.3,14,56:35.0,101520
85,2,00:00.0,00:00.0,40,40,75,74.6,14,56:35.0,101521
85,2,30:00.0,30:00.0,40,39.9,75,75.2,14,56:35.0,101522
85,2,00:00.0,00:00.0,40,40,75,75.1,14,56:35.0,101523
85,2,30:00.0,30:00.0,40,40,75,74.2,14,56:35.0,101524
85,2,00:00.0,00:00.0,40,39.9,75,74.9,14,56:35.0,101525
85,2,30:00.0,30:00.0,40,39.9,75,74.4,14,56:35.0,101526
85,2,00:00.0,00:00.0,40,39.9,75,75.4,14,56:35.0,101527
85,2,30:00.0,30:00.0,40,40,75,74.8,14,56:35.0,101528
85,2,00:00.0,00:00.0,40,40,75,75.1,14,56:35.0,101529
85,2,30:00.0,30:00.0,40,40,75,75.3,14,56:35.0,101530
85,2,00:00.0,00:00.0,40,40.1,75,74,14,56:35.0,101531
85,2,30:00.0,30:00.0,40,40,75,74.6,14,56:35.0,101532
85,2,00:00.0,00:00.0,40,40,75,74.6,14,56:35.0,101533
85,2,30:00.0,30:00.0,40,40,75,74.9,14,56:35.0,101534
85,2,00:00.0,00:00.0,40,40,75,75.7,14,56:35.0,101535
85,2,30:00.0,30:00.0,40,40,75,74.9,14,56:35.0,101536
85,2,00:00.0,00:00.0,40,40.1,75,74.8,14,56:35.0,101537
85,2,30:00.0,30:00.0,40,40,75,74.9,14,56:35.0,101538
85,2,00:00.0,00:00.0,40,40,75,74.7,14,56:35.0,101539
85,2,30:00.0,30:00.0,40,40,75,75.5,14,56:35.0,101540
85,2,00:00.0,00:00.0,40,40,75,75.4,14,56:35.0,101541
85,1,00:00.0,00:00.0,25,25.1,60,60.7,14,03:00.0,101780
85,1,30:00.0,30:00.0,25,25.1,60,60,14,03:00.0,101796
85,1,00:00.0,00:00.0,25,25.1,60,60.9,14,01:00.0,103895
85,1,30:00.0,30:00.0,25,25.1,60,60,14,01:00.0,103896
85,1,00:00.0,00:00.0,25,25,60,59.5,14,01:00.0,103897
85,1,30:00.0,30:00.0,25,25,60,61.4,14,01:00.0,103898
85,1,00:00.0,00:00.0,25,25,60,60.3,14,01:00.0,103899
85,1,30:00.0,30:00.0,25,25.1,60,60.9,14,01:00.0,103900
85,1,00:00.0,00:00.0,25,25.1,60,60.7,14,01:00.0,103901
85,1,30:00.0,30:00.0,25,25.1,60,60.5,14,01:00.0,103902
85,1,00:00.0,00:00.0,25,24.9,60,60.3,14,01:00.0,103929
85,1,30:00.0,30:00.0,25,24.9,60,59.4,14,01:00.0,103930
85,1,00:00.0,00:00.0,25,24.9,60,59.8,14,01:00.0,103931
85,1,30:00.0,30:00.0,25,24.9,60,60.3,14,01:00.0,103932
85,1,00:00.0,00:00.0,25,24.9,60,59.6,14,01:00.0,103933
85,1,30:00.0,30:00.0,25,24.9,60,60,14,01:00.0,103934
85,1,00:00.0,00:00.0,25,24.9,60,60.2,14,01:00.0,103935
85,1,30:00.0,30:00.0,25,24.9,60,59,14,01:00.0,103936
85,1,00:00.0,00:00.0,25,24.9,60,60.2,14,01:00.0,103937
85,1,30:00.0,30:00.0,25,25,60,59.9,14,01:00.0,104013
85,1,00:00.0,00:00.0,25,25.1,60,59.8,14,01:00.0,104014
85,1,30:00.0,30:00.0,25,25.1,60,60.5,14,01:00.0,104015
85,1,00:00.0,00:00.0,25,25.1,60,60.2,14,01:00.0,104016
85,1,00:00.0,00:00.0,25,23.9,60,65.5,14,34:05.0,105117
85,1,30:00.0,30:00.0,25,28.6,60,59.2,14,34:05.0,105131
85,1,00:00.0,00:00.0,25,26.8,60,54.5,14,34:05.0,105147
85,1,30:00.0,30:00.0,25,28.5,60,79.2,14,34:05.0,105160
85,1,00:00.0,00:00.0,25,26.7,60,67.3,14,34:05.0,105175
85,1,30:00.0,30:00.0,25,28.7,60,83.2,14,34:05.0,105205
85,1,30:00.0,30:00.0,25,27.6,60,56.3,14,34:05.0,105217
85,2,00:00.0,00:00.0,40,40,75,76.2,14,45:58.0,105234
85,2,30:00.0,30:00.0,40,40,75,76.2,14,45:58.0,105256
85,2,00:00.0,00:00.0,40,40.1,75,73.7,14,45:58.0,105280
85,2,30:00.0,30:00.0,40,40,75,74.8,14,45:58.0,105289
85,2,30:00.0,30:00.0,40,40,75,73.8,14,21:37.0,105601
85,2,30:00.0,30:00.0,40,39.9,75,73.2,14,21:37.0,105605
85,2,00:00.0,00:00.0,40,39.9,75,75.2,14,21:37.0,105609
85,2,00:00.0,00:00.0,40,40,75,80.5,14,21:37.0,105613
85,2,00:00.0,00:00.0,40,39.9,75,80.7,14,21:37.0,105617
85,2,30:00.0,30:00.0,40,40,75,79.8,14,21:37.0,105630
85,2,00:00.0,00:00.0,40,40,75,79.3,14,21:37.0,105641
85,2,30:00.0,30:00.0,40,40,75,76.6,14,21:37.0,105646
85,2,30:00.0,30:00.0,40,40,75,75.8,14,21:37.0,105650
85,2,00:00.0,00:00.0,40,40,75,75.8,14,21:37.0,105653
85,2,00:00.0,00:00.0,40,40,75,80.1,14,21:37.0,105657
85,2,00:00.0,00:00.0,40,40,75,77.9,14,21:37.0,105659
85,2,00:00.0,00:00.0,40,40,75,74.2,14,21:37.0,105663
85,2,00:00.0,00:00.0,40,40,75,75.3,14,21:37.0,105665
85,1,30:00.0,30:00.0,25,24.9,60,60.5,14,40:09.0,101415
85,1,00:00.0,00:00.0,25,24.9,60,60.4,14,40:09.0,101431
85,1,30:00.0,30:00.0,25,25,60,59.9,14,24:43.0,101446
85,1,30:00.0,30:00.0,25,24.9,60,61.1,14,24:43.0,101462
85,1,00:00.0,00:00.0,25,25.1,60,60.5,14,03:00.0,101787
85,1,00:00.0,00:00.0,25,25,60,59.2,14,24:43.0,101476
85,1,00:00.0,00:00.0,25,25.1,60,60,14,24:43.0,101486
85,1,30:00.0,30:00.0,25,25.1,60,59.5,14,01:00.0,103904
85,1,30:00.0,30:00.0,25,25.1,60,59.7,14,03:00.0,101813
